review_id,product_id,title,author,rating,content,timestamp,profile_id,is_verified,helpful_count,product_attributes,date_str,date,year_month,brand,product_name
R2CWDMC4W089US,B0BYSQDWRT,5.0 out of 5 stars Love these!,Bookwyrm,5.0,"I struggled with my AirPod Pros; they just would not stay in my ears. These Shokz work great at providing decent sound without popping out constantly or making my ears hurt. If I want a truly immersive experience, I'll still use the AirPods or over the ear headphones, but these are great for taking walks, working at my desk, etc. I'm super glad I took the leap and gave these a try.","Reviewed in the United States July 30, 2024",AF7DEIRBKYN7TYTNEO6KM7CVFAPQ,1,0,Color: Black,"July 30, 2024",2024-07-30,2024-07,Shokz,Shokz OpenFit - Open-Ear Headphones
R10LH0TFU97FGH,B0BYSQDWRT,5.0 out of 5 stars One of the Best Open Ear,Alex Huynh,5.0,"I waited for these to go on sale and once it did, I was shocked of the product build quality, feature, comfort level on ear, decent battery life, and even better was the sounds actually has decent base and sounds just as good as the old Bose.This pair actually sounds & is more comfortable than the 1more Open Ear and due to Bose recent drop in build quality & increase in issues this one is actually BETTER than Sony XM5 or Bose Open Ear(I have both).For inear I would use Samsung pro 2 earbuds as better than xm5, for open ear I would buy this over the Bose or any other open ear. Very happy with my purchase.","Reviewed in the United States July 4, 2024",AEV55R6FKME65RMY3BFP3FZ4CDSA,1,1,Color: Black,"July 4, 2024",2024-07-04,2024-07,Shokz,Shokz OpenFit - Open-Ear Headphones
R319L9ZS4TMFB4,B0BYSQDWRT,5.0 out of 5 stars Wonderful,M. Doherty,5.0,"Luv these. Over the ear construction, easy to connect to both my iPad and iPhone. Great volume and sound. My only complaint is that the ‘pause’ function is extremely elusive. I wind up having to pause program/music on either my pad or phone. Can never locate the pause function on the actual ear bud. As inconvenient as that is, I would purchase these again. The charging case is great and once charged terrific playing time. This is the second over-the-ear appliance I’ve purchased from this company. These are great.","Reviewed in the United States July 16, 2024",AGDKVMBTH3DB6MM77MR3B7LEYRQA,1,0,Color: Black,"July 16, 2024",2024-07-16,2024-07,Shokz,Shokz OpenFit - Open-Ear Headphones
R17L0Y0DKIM5AV,B0BYSQDWRT,5.0 out of 5 stars Husband loves them,Moni,5.0,Husband upfits state and emergency/police vehicles and wanted these specifically for work so he can enjoy his music while still being able to be aware of his surroundings etc. Hasn't had a single complaint in months. Sound quality is great and he's very happy with them. (Unless he forgets them at home),"Reviewed in the United States August 1, 2024",AENGJND3VFIYGP73W4PUNZKGIYCA,1,0,Color: Black,"August 1, 2024",2024-08-01,2024-08,Shokz,Shokz OpenFit - Open-Ear Headphones
R1RVGPDFQ8QKYY,B0BYSQDWRT,5.0 out of 5 stars Great for running,Mostly Random,5.0,"I've tried a lot of different headphones and earbuds for running. These are now my go-to choice for any run. I liked the open shokz induction, but on a busy road, you can't understand the voices in a podcast any more. I like the apple airpods because they so seamlessly work from setup to putting on and taking off, but my ears get fatigued with how long per day I'm shoving earbuds in them (between work and exercise - a lot).These openfit pros are the goldilocks answer. Not in-ear, so you can still hear the world around you, but right on the ear so it can still get loud enough so the outside world doesn't drown out what you are listening to. Great battery life. solid on the ear.Definitely recommend.","Reviewed in the United States June 28, 2024",AGHMISPQ7POSWMK35ZXAVXZ3EVHA,1,1,Color: Beige,"June 28, 2024",2024-06-28,2024-06,Shokz,Shokz OpenFit - Open-Ear Headphones
R2F20CX8Y0YYLY,B0BYSQDWRT,5.0 out of 5 stars Very comfortable and easy to use,Lisa Fiano,5.0,I don't write a lot of product reviews but I had to share how much I like these bluetooth headphones. I have tried so many different versions of bluetooth headphones and always ended up giving up on them. These Shokz are so comfortable! They stay on but I don't feel them at all. I also can still hear what's going on around me. The audio is very good. The battery life is also very good. Pairing to my phone couldn't have been any easier.,"Reviewed in the United States July 19, 2024",AGE5LUAK74MMYURL5VPBWZXSGQSQ,1,0,Color: Beige,"July 19, 2024",2024-07-19,2024-07,Shokz,Shokz OpenFit - Open-Ear Headphones
RT0WFRDW20UR6,B0BYSQDWRT,5.0 out of 5 stars great product,nolan,5.0,"SHOKZ OpenFit - Open-Ear True Wireless Bluetooth Headphones is a very well designed bluetooth speaker that offer very good stereo sound quality with deep BASS and the volume level is loud enough for road biking in a noisy city street. The available app for iPhone is very good that allows me to custom set the EQ or pick a preset EQ options. But the most import for me is the sound quality is far better than other Open Ear bluetooth devices that I had tested so far for its sound quality with BASS. The sound quality itself for me I rate it very closer to the expensive high end latest Bose QuietComfort Earbuds II, its sound offers a very deep sound level without any sharp echoing background noise. Yes the price is a little high, it was on sales a month ago but I missed out on that promo price of $139 instead of $180.","Reviewed in the United States June 23, 2024",AG2VC7LPDQUXOKAHUBF5E7VPLQOQ,1,2,Color: Black,"June 23, 2024",2024-06-23,2024-06,Shokz,Shokz OpenFit - Open-Ear Headphones
RVYQLUYCCA89P,B0BYSQDWRT,5.0 out of 5 stars Open Fit,Sadina,5.0,"BEST ear buds I've owned! I've owned name brand, blue tooth, in ear & plug in. These are by far more comfortable! No more ear pain! The sound is amazing & the microphone works great. These are what I use to make all phone calls & they are clear. Did I mention the sound is AMAZING!!","Reviewed in the United States July 29, 2024",AGK6LNPFPXXVMRCVJF2T5WZCEHAQ,1,0,Color: Black,"July 29, 2024",2024-07-29,2024-07,Shokz,Shokz OpenFit - Open-Ear Headphones
R1D654J3USPFB6,B0BYSQDWRT,4.0 out of 5 stars Pretty Okay,Dallas L Delahoy,4.0,"First the positivesI was impressed with the battery.I wore a single earbud for nine straight hours during the workday, Normally with my AirPods Pros I have Swap them throughout the day At least once maybe twice.They don’t go into your ear so they are far more comfortable.Sound quality is midIt’s not outstanding it’s not awful. It just is.Microphone quality i’ve had no complaints with the people that I’ve spoken to.I can hear my surroundings, which is good for any construction area.The people around me can’t really hear what I’m listening toNegativesFirst off I was surprised that when I got an incoming call it rang at my phone instead of defaulting straight to the earbud. I don’t think that is Shokz fault, But it’s something worth knowing, Especially if you work in a hospital.Second offYou have to plug in a USB-C to chargeThere is no wireless charging with these.There is no noise canceling, but that is to be expected. They don’t go into your ear.","Reviewed in the United States May 12, 2024",AHLG27RMZMLR2LPZHYC4NL6WCGRA,1,3,Color: Black,"May 12, 2024",2024-05-12,2024-05,Shokz,Shokz OpenFit - Open-Ear Headphones
R24A2X9TNLMG1Z,B0BYSQDWRT,5.0 out of 5 stars Absolutely love these,PandaV,5.0,"I absolutely love these earphones. Great sound, comfortable to wear for long periods of time, quick charging, lightweight, and easy to wipe clean. You can still hear some background noise while wearing them but it doesn't overpower hearing what you are listening too in the earphones. Great for the gym, hiking, walking, running, and just sitting.","Reviewed in the United States July 28, 2024",AFG32E3BEWJPLEB3JU532HNH633A,1,0,Color: Beige,"July 28, 2024",2024-07-28,2024-07,Shokz,Shokz OpenFit - Open-Ear Headphones
RIAQTJ99GH070,B0BYSQDWRT,5.0 out of 5 stars BEST HEADPHONES EVERRRRRRRR!!,Vikki,5.0,"If I could give these headphones a 25 Star rating I would!!! They are so light you barely eve remember you are wearing them! The sound is so rich and clear that it is unbelievable. As a a runner, these are perfect because they do not fall out and they are absolutely sweat proof. BEST HEADPHONES EVER!","Reviewed in the United States July 25, 2024",AF5Z3LGJH6CSEOVYH36GVQX3X53A,1,0,Color: Black,"July 25, 2024",2024-07-25,2024-07,Shokz,Shokz OpenFit - Open-Ear Headphones
R1T63YWJG8F7VL,B0BYSQDWRT,5.0 out of 5 stars 100% recommend these earphones!!! Great!!!,Summer Rain,5.0,"Great sound! Clear phone calls, both microphone and sound. I very frequently enjoy audiobooks and music with these earphones! The earphones sit comfortably on the ear. They are lightweight and I often forget that an ear piece is there if nothing is playing.The battery life is great with the earphones and case. I usually use the earphones separately so I just switch ear pieces when battery runs low. The case charges quickly via USB-C.The Bluetooth connectivity is fast and smooth.I 100% recommend these earphones.","Reviewed in the United States July 14, 2024",AHPGJYQPW2E7KAYLGLJ3AJNH2VLA,1,5,Color: Beige,"July 14, 2024",2024-07-14,2024-07,Shokz,Shokz OpenFit - Open-Ear Headphones
RUHAZ2B64NM6B,B0BYSQDWRT,5.0 out of 5 stars Great choice for working out,Mk,5.0,I have small ears and was specifically looking for headphones that wouldn’t fall out while working out. I also hated normal headphones because I felt that sweat would drip down and get trapped in my ear. These are perfect! You can be aware of your surroundings and not have to deal with the sweat or them coming out of your ear. I would definitely purchase again!,"Reviewed in the United States July 23, 2024",AFLYY2PRIFBTCFXNRAGRZYUE25DQ,1,0,Color: Black,"July 23, 2024",2024-07-23,2024-07,Shokz,Shokz OpenFit - Open-Ear Headphones
R1IHNOTLDKE2V9,B0BYSQDWRT,4.0 out of 5 stars They didn't seem to work too well for phone calls while driving.,Armando J Smith Jr,4.0,"I thought they were a little larger(they were smaller than I expected)I wanted to us one at a time for driving I a truck. I couldn't hear the calls.Other than that, they were okay.I sent them back.","Reviewed in the United States July 24, 2024",AF7DBJHOOIFDP5E3AI6LX6ZWYLLQ,1,0,Color: Black,"July 24, 2024",2024-07-24,2024-07,Shokz,Shokz OpenFit - Open-Ear Headphones
R3DR7VXTJBY25N,B0BYSQDWRT,"5.0 out of 5 stars So far, very impressed!",Eric H.,5.0,"I have only worn these for a day.But my first impressions are very good!I clean pools for a living so I need something to listen to since my job is mostly in solitude.I have been wearing AirPod Pro buds for several years.However I have an issue with them falling out when my ears begin sweating. I have had to scoop them out of the pool several times.The more noticeable issue is with ‘swamp ear’ which I didn’t know existed until I read about it. The AirPods trap your ears from breathing causing this issue.This is what led me to looking for an on ear headphone.The sound quality is excellent. The tap functions work fluidly, they didn’t fall off once during an 8 hour shift.So far, so good!","Reviewed in the United States June 22, 2024",AGCT7TWLOVZBZOD377SBDRMHRSZA,1,0,Color: Black,"June 22, 2024",2024-06-22,2024-06,Shokz,Shokz OpenFit - Open-Ear Headphones
RTC36UJ5L3DUD,B0BYSQDWRT,5.0 out of 5 stars Very good,"Michael, The Sir Ov' Sir's",5.0,Bass is very good and overall very loud.Was not expecting it to be very good.Only issues are personal ones.[ smaller ears so it's meh to find a good pair.Also no option for a wire clip to have the to 2 connect incase it falls out and not hit the floor.]I'll probably make a 3d print to clip to attach a wire on it.,"Reviewed in the United States July 13, 2024",AF7CS6DUER3W3NVFYSOSWPUNRFBA,1,0,Color: Beige,"July 13, 2024",2024-07-13,2024-07,Shokz,Shokz OpenFit - Open-Ear Headphones
RAE6RTEQGN3F6,B0BYSQDWRT,5.0 out of 5 stars I think i get a refurbished item,Mario Arbelaez,5.0,"I believe I have received a repaired item, since in the history it appears that it was connected to a device. I am going to make a complaint, apart from that the sound is excellent, it looks well built and I like the fact that it is multipoint. So it can connect to two cell phones and i don't have to do anything on my side, it connects itself to one or the other. On the other hand, it is a little difficult to take the earbuds out of the box","Reviewed in the United States July 1, 2024",AG6UQEQOJQTLF5NN7GHZEU42WB6A,1,0,Color: Black,"July 1, 2024",2024-07-01,2024-07,Shokz,Shokz OpenFit - Open-Ear Headphones
R2P1SJHC4Q1Q8L,B0BYSQDWRT,5.0 out of 5 stars Great replacement for my AfterShokz Trekz Titanium Headset,ITGuyFred,5.0,"My Trekz Titanium bone conduction headphones broke (my fault) and needed a replacement. The Shokz OpenFit were the perfect replacement for me. While these may not be for everyone, audiophiles(?), I find them to be excellent for the way I use them. First, I find them to be very comfortable, I do not like earbuds or over the ear headphones, they are okay and are better for an audiophile and certain situations. Sound quality was better than the Trekz Titanium, more comfortable than any other headphones I have used. I use them for outdoor activites, biking, walking, kyaking etc. They stay on and feel secure in all circumstances so far. Also love that I can hear what is going on around me, these do not go into the ear!I can wear them for several days without charging. Not sure how long they last, haven't completely drained the battery yet. Don't want to run them out in the middle of a ride or event.Good quality, case is nice also good quality. Charges fairly quick, haven't timed the charging but fully charged within 30 minutes, I believe less.","Reviewed in the United States June 14, 2024",AECJ4ZE4A2MMMYBXQUZHNPCKG7NA,1,10,Color: Black,"June 14, 2024",2024-06-14,2024-06,Shokz,Shokz OpenFit - Open-Ear Headphones
R3K12S5AKSQ5JT,B0BYSQDWRT,4.0 out of 5 stars So Amazing Just Not For Me,Kristy,4.0,"**I did return these read on for more as to why**Shokz are amazing! I am currently using the OpenRun bone conducting pair. I have very short hair and wanted something that didn't go behind my head since I wear them everywhere. I found the Shokz OpenFit and was hoping they would work well for me.The sound quality is so good, 5 stars easy. The over the ear fit was fine and sat well not causing any irritation. The difficulty I had is how they sat on top of my ear (the anti helix). It didn't fit well and by the end of my work shift my ear hurt. I also did not like how far out they came making them more visible at my ear than the OpenRun.If those are not factors for you then, yes, I totally recommend the OpenFit earbuds.","Reviewed in the United States May 15, 2024",AFQRBMWFLAN5DCXQ755TVL5CFTVQ,1,2,Color: Beige,"May 15, 2024",2024-05-15,2024-05,Shokz,Shokz OpenFit - Open-Ear Headphones
R3LXJ9I7UNZKTA,B0BYSQDWRT,5.0 out of 5 stars UPDATED REVIEW: Work great at first/ got a second set,Blue,5.0,They work super great at first but now the continuously disconnecting they don’t hold a charge each head phone last maybe 2 hours on continuous use. And the case doesn’t charge if the headphones aren’t in them. Don’t buy these...So this is an updated review. I returned these headphones and bought the $300 Bose ultra open ear headphones and those were. Total rip off. These headphones are actually better than those. So I ended up buying a not her pair. It must have been a faulty set or something because these work way better than the first set.Update: 8/1 the Bluetooth connectivity and battery life on the new set is awful might be defectiveDEFINITELY WORTH THE MONEY YOU SHOULD GET THEM they work pretty well I can get 4-5 hours on continuous use per headphone the sound quality is significantly better and the battery!,"Reviewed in the United States June 14, 2024",AHMPRQJDLLEVXCV34UHQFLJZ5KJQ,1,0,Color: Beige,"June 14, 2024",2024-06-14,2024-06,Shokz,Shokz OpenFit - Open-Ear Headphones
R2TT6MOBVRQ7J0,B0BYSQDWRT,4.0 out of 5 stars aceptable,Jorge G. Guzman-Triana,4.0,"Funciona bien aunque no empata bien con mi teléfono samsung. Supongo que Samsung hace algo para evitar que audifonos que no sean marca Samsung funcionen bien con el teléfono porque me pasa lo mismo con otros audífonos pero no con los de marca Samsung. Este audífono funciona bien pero luego de más de 4 horas de usarlo duelen las orejas, es como si no fuera realmente ergonómico.","Reviewed in the United States July 4, 2024",AFZ4MET2LOZ3OABJ4SMDPBP3P3WA,1,0,Color: Black,"July 4, 2024",2024-07-04,2024-07,Shokz,Shokz OpenFit - Open-Ear Headphones
RQRWPKRBHPDOC,B0BYSQDWRT,4.0 out of 5 stars Great sound but,Michael Arstingstall,4.0,"Great sound but, no noise cancelation...not applicable for riding a lawn tractor and even possibly making out what song is playing or who's talking, like what their saying. Yet in a quieter environment they sound awsome..., running, working out and bouncing around on 5 acres on a lawn tractor, they never fell off once...touch controls I did NOT like to the point I had to return...","Reviewed in the United States July 2, 2024",AETWQ6KH4THPXMCWMITWWNUPX2DQ,1,1,Color: Black,"July 2, 2024",2024-07-02,2024-07,Shokz,Shokz OpenFit - Open-Ear Headphones
R1AVR2Y7JDYJU0,B0BYSQDWRT,5.0 out of 5 stars Great sound and does not hurt my ears,Samantha,5.0,"I ordered these to replace my ear buds that go in my ears, and I love them! I have trouble keeping ear buds in my ear and comfortably so these looked like the perfect option. They sit right in front of my ears but still allow me to hear what is going on around me. I have been wearing them at work for about 3 months now and have no complaints. The battery life is not terrible considering I turn them on at about 7:30am and they last until about 5pm. They come with a case that will recharge the ear buds and also a soft bag to hold the case in. I will not be switching anytime soon!","Reviewed in the United States June 26, 2024",AF75NUKPKZDP3KXUJ4MAPRD5R3IQ,1,0,Color: Beige,"June 26, 2024",2024-06-26,2024-06,Shokz,Shokz OpenFit - Open-Ear Headphones
R1QRLBG05Y3I01,B0BYSQDWRT,5.0 out of 5 stars Great earbuds/headphones!,Richard Birch,5.0,"These really do sound very good. They when very secure when wearing them. I just haven't been able to get used to the ""open ear"" sound design... A good deal if you are looking for the open ear style headphones.","Reviewed in the United States July 29, 2024",AGQTJ7S6R6I7RWAYURACNG5GV45A,1,0,Color: Black,"July 29, 2024",2024-07-29,2024-07,Shokz,Shokz OpenFit - Open-Ear Headphones
RR8364IQV2F4,B0BYSQDWRT,5.0 out of 5 stars Pleased with replacement set,PFC-Wintergreen,5.0,"I initially left a negative review because I had a bad pair and hadn't heard back from Shokz even though it was long past the time period they said they would respond.However, they did eventually send a replacement set and it is much better than my first pair. They didn't even ask me to send my original pair back. Sound quality is great for the type of tech used with the ability to hear your surroundings at the same time. Bass is much better than their bone conduction headphones, and microphone quality is also good. Overall I'm very happy with the product post-replacement.Original review below:____________________I love Shokz bone conduction headphones. I've spent hundreds on them; on my pair, and gifting pairs to others.But I'm very disappointed with the OpenFit. First of all, my pair has a ""blown out speaker"" effect that seems to have worsened over time. Even deep voices on podcasts can sound distorted at as little as 50 percent volume. I know that some distortion is to be expected at high volumes with bass heavy content, due to the technology used for these. What I'm experiencing is not a subtle limitation like that; the bass is just completely distorted and unlistenable at anything but the lowest volume.More importantly, Shokz support does not respond to my support requests, even though it's been more than double their expected response window.","Reviewed in the United States May 22, 2024",AG3DFMCXOWIFULZE7RVM4VNOJ3PA,1,1,Color: Black,"May 22, 2024",2024-05-22,2024-05,Shokz,Shokz OpenFit - Open-Ear Headphones
R3RK6JWO81Q7J4,B0BYSQDWRT,"4.0 out of 5 stars Great sound, but not very comfortable to wear",A.D.,4.0,"They sound great, no complains. I enjoy listening to music of any genre, as well as watching videos and making calls. It's hard to find earbuds that sound great and have a high quality mic too. On this model both features are great. People hear me clearly and loud.The battery life is not great, but it's probably normal for small earbuds.The only complain I have is that they will often not play any sound for a few seconds after starting playing YouTube or Spotify, even when they seem to be connected. Hopefully it will be fixed with a firmware update in the future.","Reviewed in the United States June 6, 2024",AGRNDBU66KQFMDVSJ5LTKMLT47ZA,1,0,Color: Black,"June 6, 2024",2024-06-06,2024-06,Shokz,Shokz OpenFit - Open-Ear Headphones
RTBMO8RO9LNGE,B0BYSQDWRT,5.0 out of 5 stars Sound quality is great,William K Hampton,5.0,"I’ve tried the Bose and another leading contender and hands down this wins. It’s the most comfortable pair I’ve tried. The calls are crystal clear. I weighed one and it’s 8 grams. Both are 16 grams. They are eyeglass friendly. After wearing them I had no fatigue at all. I literally could wear them all day. I highly recommend them. The sound was so clear when listening to my favorite songs. The app is very user friendly, you can adjust the bass, midrange, and the treble with ease with the app. The silicone makes it very comfortable","Reviewed in the United States July 5, 2024",AGBODPXVFBMF3ETCAZSJJKOX6J2Q,1,0,Color: Beige,"July 5, 2024",2024-07-05,2024-07,Shokz,Shokz OpenFit - Open-Ear Headphones
R3HH6PXFT42L4N,B0BYSQDWRT,4.0 out of 5 stars Exceeds expectations,Jeanie D,4.0,"I am not a music person, so I’ve only tried earbuds once before, so I don’t have a lot to compare. These earbuds are, first of all, extremely comfortable, I forget they are there. They pair instantly, the first time was no trouble. The little case makes charging convenient. The sound quality is excellent. I gave 4 stars because I never give 5 stars.","Reviewed in the United States July 2, 2024",AF5NKKRKLDDN4SSH7TW5ELMAZJQQ,1,0,Color: Black,"July 2, 2024",2024-07-02,2024-07,Shokz,Shokz OpenFit - Open-Ear Headphones
R2UZ2P4AB8F6U2,B0BYSQDWRT,5.0 out of 5 stars Adjustable EQ,ABC,5.0,"I purchased the SHOKZ OpenFit Air and didn't like that i am only limited to a preset EQ. But this one, i'm able to adjust the EQ to my own liking. I also like that it also get quite loud.I highly recommended for anyone who's not into the in-ear buds like myself.","Reviewed in the United States July 20, 2024",AFYO3DMD2SFTPEG2MW7LQWECEPUA,1,0,Color: Black,"July 20, 2024",2024-07-20,2024-07,Shokz,Shokz OpenFit - Open-Ear Headphones
R15O814K66CRRF,B0BYSQDWRT,"5.0 out of 5 stars Good sound, comfortable.",D. Mack,5.0,"I bought this item and like the quality of the sound, they are comfortable even with my glasses. They are hardly noticeable when I wear them. I bought the cream color and like it.","Reviewed in the United States July 27, 2024",AHUQH3562FDYBK5EQIJQ76RAE6HQ,1,0,Color: Beige,"July 27, 2024",2024-07-27,2024-07,Shokz,Shokz OpenFit - Open-Ear Headphones
R347GGWXN6ZOCF,B0BYSQDWRT,4.0 out of 5 stars Open earbuds,neal,4.0,"I really like these the sound and quality of the sound was Hi Fi , excellent !! I ended up returning these because it dropped the sound in left earbud twice . These were some of the best fitting and feeling earbuds I’ve tired but for 170.00 it should not have a problem like dropping the left earbud on sound . I had ordered a pair of TOZO open earbuds 2 days after I ordered these . The TOZO were only 54.00 on lighting sale . The TOZO have just as good sound quality and are a lot louder ( I love my rock music loud but good sound ) they feel good on my ear but not as good as pair I’m returning . I have had the TOZO for month and half and use ever day for calls and music and I’m very pleased !!!","Reviewed in the United States May 16, 2024",AEQTP7Y2QXLTK7CNJGY7UOVCYGBQ,1,8,Color: Beige,"May 16, 2024",2024-05-16,2024-05,Shokz,Shokz OpenFit - Open-Ear Headphones
R270EN8JCT07GX,B0BYSQDWRT,5.0 out of 5 stars Good quality,lunatq,5.0,"Was a bit concerned about the high price tag but it's worth it. Really good quality audio and battery life. Perfect for phone calls and listening to music outdoors, and cute color too.","Reviewed in the United States July 27, 2024",AEQ4LISQDONIKLOCEMDS6QJEAXWA,1,0,Color: Beige,"July 27, 2024",2024-07-27,2024-07,Shokz,Shokz OpenFit - Open-Ear Headphones
RPFCA833QTC4T,B0BYSQDWRT,4.0 out of 5 stars They sound and fit wonderful and I can hear my surroundings,SithTracy,4.0,"Noise cancellation is not always desired, especially when you are out riding a bicycle. I am a fan of the Shokz Open Run Pro bone conducting phones, but I am away from home and forgot them so I figured since these were on sale, I would give them a go... They sound great and work wonderfully. The comfort level surprised me as well. I am please with them in this sale price range. Safety wise, the bone conductors are likely a better choice, but I am happy to have these as a backup (or who knows, they may become the primary goto's when on the bike). I can still hear the things around me that are a threat. Glad I gave them a go... Bonus, phone calls work better on these than the OpenRun Pro's.","Reviewed in the United States May 8, 2024",AEORHVIBAWHUO7JWEGFDVP3Q4Q4Q,1,8,Color: Beige,"May 8, 2024",2024-05-08,2024-05,Shokz,Shokz OpenFit - Open-Ear Headphones
R1WVUQ89CPMMP4,B0BYSQDWRT,"4.0 out of 5 stars Great for runners, bikers, or folks who have issues with ear buds",Josh L.,4.0,"I got these because I was having issues with typical ear buds and I was curious to try bone conduction or open ear. I got a chance to try these on in an airport, but they were much more expensive.I've had these for a little over a month. They stay on great when running at my faster paces, great for bike rides near the road. You can crank them with music and it will drown out outside noise a bit more, with spoken word (audio books, podcasts, shows) it's a bit less effective but still good even in a crowded gym.One challenge I've had is that sometimes the case will open slightly, the earbuds unseat and then can run the battery down since they're actively connected. I just keep them in the small cloth bag they provided with it now while they're in my bag and that hasn't happened again.Overall if you're someone who likes the ""hook"" design for headphones, and wants to try open ear or non-eartip designs these are a great fit.Obviously - not great for airplanes. Significantly worse than standard headphones due to cabin noise.","Reviewed in the United States April 18, 2024",AH3DK7CRRKEWV5POV47QS2MRPDLQ,1,2,Color: Black,"April 18, 2024",2024-04-18,2024-04,Shokz,Shokz OpenFit - Open-Ear Headphones
R20C6C3UPJDGXI,B0BYSQDWRT,5.0 out of 5 stars Best headphones ever!!!,willy,5.0,Got them today and I am so happy with them that decided to write this review!I have the bone transmision ones and the quality of the sound doesnt compare! Also have the Bose that I paid 3 times the price and are terrible.Can't beat the price in prime day!!!Congrats Shokz for a great product!,"Reviewed in the United States July 19, 2024",AFJGTI2VIODA375MSBYACMQAAPDA,1,0,Color: Black,"July 19, 2024",2024-07-19,2024-07,Shokz,Shokz OpenFit - Open-Ear Headphones
R2QJ267BG538I1,B0BYSQDWRT,5.0 out of 5 stars Great earbuds,Roberto Ponce,5.0,"This ear buds are a good buy, easy to connect, and the fact that you don't have to put all the way in the ear it's wonderful","Reviewed in the United States August 2, 2024",AEOT6QNADKGAHQ2WKBTHNHHOREGA,1,0,Color: Black,"August 2, 2024",2024-08-02,2024-08,Shokz,Shokz OpenFit - Open-Ear Headphones
R1MAKISY0DTMRE,B0BYSQDWRT,5.0 out of 5 stars Sounds fabulous,James W Davison,5.0,"The open design allows you ear canal to breathe: no wax build, no sweat, no itch. The equalization is under YOUR control, non of this automatic “Adaptive EQ” which you can’t control. 😀Pipe organ music and big bands sound AWSOME. The music follows your phone everyeher. You can listen at moderate volume while having a conversation. Unfortunately the curve of the earpiece is one-size-fits-all and it did not fit me. The speaker is not over my ear canal. If I hold them in place, they sound fabulous, but they hang in another spot which reduces the volume and especially the trebles. Also, if I turn my head fast the right side falls off. So I ended up returning these.","Reviewed in the United States June 22, 2024",AHSWR2V5KWJQRULFYKVL4GGED2VA,1,1,Color: Black,"June 22, 2024",2024-06-22,2024-06,Shokz,Shokz OpenFit - Open-Ear Headphones
R84LJ4XQVXAPR,B0BYSQDWRT,5.0 out of 5 stars The sound reproduction is excellent!,Michael Feldman,5.0,I primarily use thie headphones for exercising. They stay in place very well. You are able to hear your surroundings without them feeling intrusive.,"Reviewed in the United States August 1, 2024",AGMQVDRZRU5CQD57H2KPGQCQXSVA,1,0,Color: Black,"August 1, 2024",2024-08-01,2024-08,Shokz,Shokz OpenFit - Open-Ear Headphones
R36DJNQEULWOJM,B0BYSQDWRT,5.0 out of 5 stars Best headphones!,Goddess,5.0,"These headphones are great. I jog about 4 to 6 miles with these on, and they don't move, they don't fall out, they are perfect.","Reviewed in the United States July 31, 2024",AG7NVZBZJLVDO2JUJLCI74QLGJTQ,1,0,Color: Beige,"July 31, 2024",2024-07-31,2024-07,Shokz,Shokz OpenFit - Open-Ear Headphones
R1W33N9O1DZFZ8,B0BYSQDWRT,5.0 out of 5 stars Best earbuds I’ve ever owned,doc2021,5.0,"I’ve had these for about 3 weeks and WOW they are the best. When I first got them I put them in so tightly that they put pressure against the back of the inside of my ear, which was uncomfortable over time. I think I’m so used to always feeling my headphones in my ear that this initially felt like the correct way to wear them. The key to prevent this is to gently put them on so they are just resting. Here is the best way I can describe it:1) When you twist the arm back over the top of your ear, twist it all the way back as far as it can go to where you run out of room and it puts pressure on the top and back of the earbud (part that is inside the ear). The back is almost pointed down at this point.2) Give the whole earbud about a quarter turn forward.3) Pull the inside of the earbud away from your head just a bit, then re-situate it so it’s gently resting in your ear.I can wear them like this for hours. It will feel weird at first like they’re going to fall out, but you’ll get used to it! They are so comfortable at that point that sometimes when I’ve stopped listening to something, I have to actually reach up and feel to make sure I’ve put them back in the case. There have been multiple times where I feel for them and they aren’t there. Like I literally can’t tell the difference. Your hearing is also not impaired, meaning you can turn down whatever you’re listening to and have a full conversation with someone without issue. It also IMO makes them safer to wear in public. They are great to talk on the phone with too, and the microphone works very well. Lastly, I worked out in them the other day doing a combination of weight lifting and cardio (including jumping exercises). I have somewhat oddly shaped ears so I’m usually having to adjust even the best headphones constantly while doing any physical activity. I was shocked to realize I didn’t so much as touch these the entire time!! For the first time I was about to forget about my headphones completely and focus on my workout. I will update if things change, but so far I’m genuinely SOLD.","Reviewed in the United States March 4, 2024",AEZRRWAOUDCYXIMEBSIR54EME2CQ,1,24,Color: Beige,"March 4, 2024",2024-03-04,2024-03,Shokz,Shokz OpenFit - Open-Ear Headphones
R26AKVPKQJL3KW,B0BYSQDWRT,5.0 out of 5 stars Another Great Shokz Product,facelui,5.0,second pair of Shokz Also have Trekz Air. Fit is perfect for me. Quality when taking calls is fantastic.,"Reviewed in the United States August 4, 2024",AERIXOEMRGT7CAFND4T6RV27ZV2Q,1,0,Color: Black,"August 4, 2024",2024-08-04,2024-08,Shokz,Shokz OpenFit - Open-Ear Headphones
